OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-5817,2023-028AQ,2026-01-27T18:47:12.606720,14.98336150,.0002841,70.0030,307.3961,267.6848,92.3986,0,U,55779,999,16090,.20416E-3,.2344E-4,0
STARLINK-5819,2023-028AR,2026-01-27T03:22:15.203136,14.98329856,.00029736,70.0015,329.0480,265.1084,94.9736,0,U,55780,999,16031,.10234533E-3,.1128E-4,0
STARLINK-5820,2023-028AS,2026-01-27T05:16:25.451328,14.98327233,.0002759,70.0015,328.9569,272.4204,87.6639,0,U,55781,999,16032,-.33485E-4,-.492E-5,0
STARLINK-5826,2023-028AT,2026-01-27T00:00:02.000160,14.98333286,.00030957,70.0019,309.7525,268.7156,211.8161,0,U,55782,999,577,-.11918665E-2,-.14287E-3,0
STARLINK-5825,2023-028AU,2026-01-27T18:41:14.344800,14.98329332,.0002936,69.9996,307.7884,271.7877,88.2946,0,U,55783,999,16089,.46798E-5,-.37E-6,0
STARLINK-5797,2023-028AV,2026-01-27T10:16:32.337120,14.98515864,.00036613,70.0025,308.5696,280.1531,79.9215,0,U,55784,999,16084,.27751725E-2,.33339E-3,0
STARLINK-5818,2023-028AW,2026-01-27T18:35:13.813152,14.98328251,.0002972,70.0005,307.7724,266.6682,93.4137,0,U,55785,999,16089,.95233E-4,.1043E-4,0
STARLINK-5823,2023-028AX,2026-01-27T18:14:57.718464,15.00139861,.001035,69.9984,307.7237,225.6327,134.3986,0,U,55786,999,16089,.19702E-1,.25565E-2,0
STARLINK-5811,2023-028AY,2026-01-27T18:29:15.534816,14.98305387,.000303,69.9993,307.7589,273.4638,86.6174,0,U,55787,999,16089,-.20308E-3,-.2514E-4,0
STARLINK-5804,2023-028AZ,2026-01-27T18:23:12.343776,14.98332629,.0002745,70.0012,307.7440,271.3806,88.7038,0,U,55788,999,16089,-.18128E-4,-.309E-5,0
STARLINK-5815,2023-028BA,2026-01-27T17:47:08.437632,14.98333095,.0002534,70.0021,307.6517,272.4457,87.6412,0,U,55789,999,16089,-.10942E-4,-.223E-5,0
STARLINK-5813,2023-028BB,2026-01-27T17:53:23.461152,14.98329628,.0003099,70.0003,307.6709,271.3094,88.7710,0,U,55790,999,16089,-.15199E-4,-.274E-5,0
STARLINK-5807,2023-028BC,2026-01-27T18:11:10.995360,14.98327933,.000286,70.0007,307.7149,271.4446,88.6385,0,U,55791,999,16089,.56875E-4,.586E-5,0
STARLINK-5856,2023-037A,2026-01-27T18:24:52.379424,14.98337937,.0002983,70.0000,47.7873,262.0872,97.9948,0,U,55914,999,15804,-.82862E-4,-.1082E-4,0
STARLINK-5859,2023-037B,2026-01-27T13:12:27.427680,14.98316379,.0003087,69.9997,48.2356,267.6168,92.4637,0,U,55915,999,15801,.19012E-3,.2175E-4,0
STARLINK-5796,2023-037C,2026-01-27T10:18:11.223648,14.98347165,.0002698,69.9995,48.6134,269.3050,90.7800,0,U,55916,999,15730,-.23618316E-3,-.2911E-4,0
STARLINK-5867,2023-037E,2026-01-27T18:12:51.379200,14.98334684,.0002809,69.9997,47.7572,268.3000,91.7838,0,U,55918,999,15735,-.49163E-4,-.68E-5,0
STARLINK-5871,2023-037F,2026-01-27T10:00:33.574464,14.97654153,.00035902,69.9990,48.5685,351.8268,8.2832,0,U,55919,999,15730,.11493554E-1,.137356E-2,0
STARLINK-5862,2023-037G,2026-01-27T10:05:50.649504,14.98332353,.00030916,70.0001,28.7079,270.6610,89.4195,0,U,55920,999,15779,.13090766E-3,.1469E-4,0
STARLINK-5861,2023-037H,2026-01-27T11:12:15.090912,14.98328746,.00025699,70.0001,48.3449,268.1653,91.9212,0,U,55921,999,15731,.6508041E-5,-.15E-6,0
STARLINK-5863,2023-037J,2026-01-27T11:18:15.677856,14.98331042,.00031842,69.9997,48.3587,278.9666,81.1132,0,U,55922,999,15731,.8039406E-4,.866E-5,0
STARLINK-5854,2023-037K,2026-01-27T11:24:16.549920,14.98331676,.0002915,69.9997,48.3723,269.8497,90.2328,0,U,55923,999,15731,-.17482694E-4,-.302E-5,0
STARLINK-5849,2023-037L,2026-01-27T09:59:50.237088,14.98337203,.00037124,70.0005,28.6921,271.8184,88.2550,0,U,55924,999,15779,-.19149573E-4,-.322E-5,0
STARLINK-5922,2023-037M,2026-01-27T11:06:14.618016,14.98329203,.00030425,69.9999,48.3296,268.8915,91.1895,0,U,55925,999,15731,-.29007069E-4,-.439E-5,0
STARLINK-5921,2023-037N,2026-01-27T09:47:51.279360,14.98317662,.00031043,70.0000,28.6646,270.6091,89.4713,0,U,55926,999,15779,-.1409528E-3,-.1774E-4,0
STARLINK-5919,2023-037P,2026-01-27T10:54:49.793472,14.97998265,.0002148,70.0003,48.3033,297.0500,63.0440,0,U,55927,999,15731,-.39794714E-2,-.46854E-3,0
STARLINK-5930,2023-037Q,2026-01-27T18:48:52.892064,14.98328911,.0002881,69.9996,47.4429,269.2669,90.8160,0,U,55928,999,15736,-.10629E-5,-.106E-5,0
STARLINK-5896,2023-037S,2026-01-27T09:05:44.516544,14.98338082,.00028557,70.0004,28.5619,270.4527,89.6305,0,U,55930,999,15779,-.19153164E-4,-.322E-5,0
STARLINK-5897,2023-037T,2026-01-27T10:42:12.312576,14.98333824,.00029719,70.0000,48.2700,264.1469,95.9352,0,U,55931,999,15731,-.45961196E-4,-.641E-5,0
STARLINK-5848,2023-037U,2026-01-27T08:05:19.097376,14.98333560,.0002893,70.0009,8.5297,275.5041,84.5788,0,U,55932,999,15828,-.40723565E-4,-.579E-5,0
STARLINK-5852,2023-037V,2026-01-27T09:41:48.225696,14.98325980,.00031406,70.0016,28.6511,270.9347,89.1453,0,U,55933,999,15779,-.27310283E-4,-.419E-5,0
STARLINK-5927,2023-037W,2026-01-27T09:05:58.726752,14.98330478,.00029321,70.0003,28.5592,271.3012,88.7811,0,U,55934,999,15779,.32558444E-4,.296E-5,0
STARLINK-5920,2023-037X,2026-01-27T09:35:47.592096,14.98338865,.00029641,70.0002,28.6339,266.6947,93.3873,0,U,55935,999,15779,.15469785E-4,.92E-6,0
STARLINK-5882,2023-037Y,2026-01-27T08:11:19.565952,14.98327073,.00029198,70.0005,8.5423,271.0753,89.0072,0,U,55936,999,15828,.41742868E-4,.405E-5,0
STARLINK-5913,2023-037Z,2026-01-27T09:29:47.394816,14.98327944,.00029359,70.0001,28.6181,267.2306,92.8517,0,U,55937,999,15779,-.9179555E-5,-.203E-5,0
STARLINK-5909,2023-037AA,2026-01-27T09:23:46.702464,14.98325775,.00032149,70.0000,28.6036,269.7402,90.3389,0,U,55938,999,15779,.1091017E-5,-.8E-6,0
STARLINK-5918,2023-037AB,2026-01-27T17:12:25.430400,14.98332945,.0002999,70.0000,27.7321,268.8283,91.2532,0,U,55939,999,15784,-.44219E-4,-.621E-5,0
STARLINK-5864,2023-037AC,2026-01-27T09:17:46.110336,14.98333312,.00029518,70.0002,28.5885,268.0208,92.0613,0,U,55940,999,15779,-.38359585E-4,-.551E-5,0
STARLINK-5914,2023-037AD,2026-01-27T09:53:49.682976,14.98336937,.00030398,70.0001,28.6790,270.1975,89.8836,0,U,55941,999,15779,.12342624E-4,.54E-6,0
STARLINK-5917,2023-037AE,2026-01-27T10:17:50.018496,14.98332664,.00030403,70.0004,28.3318,269.0608,91.0203,0,U,55942,999,15780,-.15545819E-4,-.278E-5,0
STARLINK-5932,2023-037AF,2026-01-27T08:53:45.252960,14.98307956,.00029034,70.0004,28.5207,266.5257,93.5570,0,U,55943,999,15779,-.15230302E-3,-.1909E-4,0
STARLINK-5926,2023-037AG,2026-01-27T10:23:51.161856,14.98319351,.00033276,69.9999,28.3465,264.5608,95.5171,0,U,55944,999,15780,.12421784E-3,.1389E-4,0
STARLINK-5925,2023-037AH,2026-01-27T08:59:58.423200,14.98327335,.00032011,70.0003,28.5432,270.9220,89.1573,0,U,55945,999,15779,-.21438785E-4,-.349E-5,0
STARLINK-5857,2023-037AJ,2026-01-27T17:00:24.469920,14.98332128,.0002689,70.0006,27.7006,269.4491,90.6360,0,U,55946,999,15783,-.50352E-4,-.694E-5,0
STARLINK-5851,2023-037AK,2026-01-27T05:23:25.365696,14.98375158,.0002607,70.0021,28.8243,252.4071,107.6804,0,U,55947,999,15777,.12683E-4,.59E-6,0
STARLINK-5900,2023-037AL,2026-01-27T15:41:58.532352,14.98323531,.0003078,70.0007,8.0350,267.3523,92.7283,0,U,55948,999,15832,.10811E-3,.1197E-4,0
STARLINK-5899,2023-037AM,2026-01-27T15:54:00.124416,14.98336420,.0002972,70.0009,8.0642,270.7917,89.2901,0,U,55949,999,15832,.12499E-5,-.78E-6,0
STARLINK-5911,2023-037AN,2026-01-27T07:35:18.123072,14.98337696,.0002764,70.0012,8.8630,262.0801,98.0044,0,U,55950,999,15827,.20419E-4,.151E-5,0
STARLINK-5908,2023-037AP,2026-01-27T06:59:32.988192,14.98336880,.0003445,69.9998,28.6509,273.7251,86.3514,0,U,55951,999,15778,.3198E-4,.289E-5,0
STARLINK-5893,2023-037AQ,2026-01-27T15:42:13.120128,14.98339205,.0003011,70.0008,8.0364,268.0172,92.0642,0,U,55952,999,15832,.11843E-4,.48E-6,0
STARLINK-5892,2023-037AS,2026-01-27T08:35:21.740064,14.98332797,.00027932,70.0005,8.6040,273.7804,86.3035,0,U,55954,999,15828,.97508996E-4,.1071E-4,0
STARLINK-5878,2023-037AT,2026-01-27T15:23:56.962464,14.98331758,.0002799,70.0012,7.9902,270.5506,89.5333,0,U,55955,999,15832,-.30834E-4,-.461E-5,0
STARLINK-5883,2023-037AU,2026-01-27T08:23:20.784768,14.98346508,.00030285,70.0019,8.5757,269.2658,90.8154,0,U,55956,999,15828,.14292347E-3,.1613E-4,0
STARLINK-5884,2023-037AV,2026-01-27T09:05:25.427328,14.98338257,.00030695,70.0021,8.6796,272.6594,87.4214,0,U,55957,999,15828,-.9690305E-5,-.209E-5,0
STARLINK-5928,2023-037AW,2026-01-27T15:17:56.414400,14.98335422,.0002801,70.0013,7.9742,281.0193,79.0651,0,U,55958,999,15832,-.48087E-4,-.667E-5,0
STARLINK-5929,2023-037AX,2026-01-27T08:47:23.169696,14.98330494,.00030284,70.0006,8.6340,269.5570,90.5242,0,U,55959,999,15828,.11801169E-3,.1315E-4,0
STARLINK-5938,2023-037AY,2026-01-27T09:05:39.309216,14.98337841,.00027749,70.0012,8.6622,266.0822,94.0019,0,U,55960,999,15828,.4577419E-5,-.38E-6,0
STARLINK-5933,2023-037AZ,2026-01-27T08:29:21.573888,14.98342452,.00029737,70.0007,8.5901,270.8605,89.2214,0,U,55961,999,15828,.736415E-4,.786E-5,0
STARLINK-5906,2023-037BA,2026-01-27T15:47:59.357760,14.98328051,.0002951,70.0013,8.0424,271.8104,88.2717,0,U,55962,999,15832,.1442E-3,.1628E-4,0
STARLINK-5924,2023-037BB,2026-01-27T08:41:22.403904,14.98341969,.00024928,70.0007,8.6186,258.1585,101.9295,0,U,55963,999,15828,-.4911013E-4,-.679E-5,0
STARLINK-5895,2023-037BC,2026-01-27T15:09:59.507136,15.05400282,.0006803,69.9996,5.5010,297.5745,62.4726,0,U,55964,999,15838,.23558E-2,.33935E-3,0
STARLINK-5894,2023-037BD,2026-01-27T08:17:20.164992,14.98330379,.00028203,70.0007,8.5608,268.7100,91.3736,0,U,55965,999,15828,-.32398549E-4,-.48E-5,0
STARLINK-5905,2023-042A,2026-01-27T17:19:51.601728,15.02534244,.0001502,43.0042,279.0832,278.3236,81.7436,0,U,55986,999,15756,-.45443E-4,-.817E-5,0
STARLINK-5915,2023-042B,2026-01-26T10:35:27.164832,15.02547812,.00014729,43.0030,285.8051,284.5638,75.5041,0,U,55987,999,15655,.23218067E-3,.2935E-4,0
STARLINK-5916,2023-042C,2026-01-27T10:01:00.649632,15.02542640,.0001698,43.0031,280.2412,252.5643,107.5014,0,U,55988,999,15670,.2977221E-3,.3821E-4,0
STARLINK-5947,2023-042D,2026-01-27T17:03:51.197472,15.02551382,.0001526,43.0028,278.9963,273.3126,86.7542,0,U,55989,999,15674,.22916E-3,.2894E-4,0
STARLINK-5946,2023-042E,2026-01-27T17:15:03.486240,15.02550574,.000155,43.0041,279.0559,277.6003,82.4663,0,U,55990,999,15674,-.13458E-4,-.386E-5,0
STARLINK-5948,2023-042F,2026-01-27T16:41:29.950656,15.02538114,.0001173,43.0037,278.8771,263.1670,96.9039,0,U,55991,999,15674,.15236E-3,.1855E-4,0
STARLINK-5969,2023-042H,2026-01-27T17:08:40.359264,15.02539079,.0001012,43.0045,279.0193,254.6628,105.4103,0,U,55993,999,15674,.38495E-4,.317E-5,0
STARLINK-5956,2023-042J,2026-01-27T16:51:05.376384,15.02537144,.0001533,43.0045,278.9275,258.0682,101.9989,0,U,55994,999,15674,.73534E-4,.79E-5,0
STARLINK-5903,2023-042L,2026-01-27T16:31:53.724864,15.02581256,.0000908,43.0031,278.8307,278.5758,81.4981,0,U,55996,999,15674,-.83881E-3,-.11529E-3,0
STARLINK-5902,2023-042N,2026-01-26T22:52:30.524448,15.02535948,.00013361,43.0038,282.7682,267.1820,92.8869,0,U,55998,999,15663,.60132263E-4,.609E-5,0
STARLINK-5901,2023-042P,2026-01-27T16:36:41.952672,15.02529392,.0001161,43.0023,278.8546,296.2088,63.8635,0,U,55999,999,15674,-.14418E-3,-.215E-4,0
STARLINK-5910,2023-042Q,2026-01-27T17:43:37.498944,15.02555365,.00016,43.0046,278.3374,285.8793,74.1873,0,U,56000,999,15675,.12932E-3,.1544E-4,0
STARLINK-5944,2023-042R,2026-01-27T16:20:43.564992,15.02545514,.0001377,43.0032,278.7637,280.0941,79.9746,0,U,56001,999,15674,.27864E-3,.3563E-4,0
STARLINK-5799,2023-042S,2026-01-27T17:48:27.484128,15.02538228,.0001072,43.0053,278.3642,266.8258,93.2461,0,U,56002,999,15675,.88724E-4,.995E-5,0
STARLINK-5789,2023-042T,2026-01-27T19:41:46.025376,15.02536855,.000121,43.0033,278.0953,266.1813,93.8891,0,U,56003,999,15676,.55868E-4,.551E-5,0
STARLINK-5787,2023-042U,2026-01-27T17:38:52.079136,15.02535667,.0001065,43.0046,278.3142,267.2811,92.7910,0,U,56004,999,15675,.36719E-4,.292E-5,0
STARLINK-5801,2023-042V,2026-01-26T22:44:31.262784,15.02531213,.00013223,43.0047,282.7264,263.0773,96.9919,0,U,56005,999,15663,.46139217E-4,.42E-5,0
STARLINK-5794,2023-042W,2026-01-27T17:32:28.657536,15.02537296,.0001012,43.0046,278.2798,259.4202,100.6527,0,U,56006,999,15675,.51934E-4,.498E-5,0
STARLINK-5806,2023-042X,2026-01-27T17:37:16.529376,15.02535780,.0002717,43.0050,278.3064,272.8924,87.1607,0,U,56007,999,15675,.44431E-4,.396E-5,0
STARLINK-5803,2023-042Y,2026-01-27T09:13:11.946720,15.02550861,.00013093,43.0046,280.8259,263.4904,96.5789,0,U,56008,999,15668,.72130863E-4,.771E-5,0
STARLINK-5964,2023-042Z,2026-01-27T17:34:04.553760,15.02533053,.0000652,43.0001,278.2893,235.5127,124.5654,0,U,56009,999,15675,-.13175E-4,-.381E-5,0
STARLINK-5968,2023-042AA,2026-01-27T17:27:41.115744,15.02534669,.0000938,43.0065,278.2520,261.7454,98.3282,0,U,56010,999,15675,.94318E-5,-.76E-6,0
STARLINK-5936,2023-042AB,2026-01-27T17:25:01.553952,15.02534875,.0001021,43.0012,266.0916,272.5934,87.4791,0,U,56011,999,15689,.45044E-4,.405E-5,0
STARLINK-5940,2023-042AC,2026-01-27T15:57:17.214912,15.02536068,.0001216,43.0029,266.4926,269.1628,90.9075,0,U,56012,999,15688,.33659E-4,.251E-5,0
STARLINK-5941,2023-042AD,2026-01-27T17:22:53.028768,15.02535520,.0001346,43.0029,278.2253,290.8527,69.2171,0,U,56013,999,15675,.47245E-4,.435E-5,0
STARLINK-5942,2023-042AE,2026-01-27T15:47:41.458272,15.02540813,.0001121,43.0034,266.4413,277.5120,82.5595,0,U,56014,999,15688,-.24912E-4,-.54E-5,0
STARLINK-5939,2023-042AF,2026-01-27T15:52:29.610912,15.02537053,.0001001,43.0018,266.4688,255.5462,104.5270,0,U,56015,999,15688,.10073E-3,.1157E-4,0
STARLINK-5943,2023-042AG,2026-01-27T16:59:26.689056,15.02539105,.0001291,43.0043,265.9564,275.8527,84.2169,0,U,56016,999,15689,.14891E-3,.1809E-4,0
STARLINK-5934,2023-042AH,2026-01-26T22:06:42.136992,15.02529280,.00011353,43.0027,270.3743,259.8677,100.2037,0,U,56017,999,15677,-.24694415E-3,-.3537E-4,0
STARLINK-5945,2023-042AJ,2026-01-27T17:01:02.844480,15.02534662,.0001381,43.0039,265.9624,261.6346,98.4340,0,U,56018,999,15689,.10457E-3,.1209E-4,0
STARLINK-5949,2023-042AK,2026-01-26T22:11:29.297760,15.02539069,.00011937,43.0023,270.3994,277.7468,82.3239,0,U,56019,999,15677,.70432635E-4,.748E-5,0
STARLINK-5912,2023-042AL,2026-01-27T17:05:50.450208,15.02537266,.0000888,43.0003,265.9897,276.4430,83.6311,0,U,56020,999,15689,.23376E-4,.112E-5,0
STARLINK-5907,2023-042AM,2026-01-27T17:10:38.040384,15.02538872,.0001289,43.0035,266.0137,273.5906,86.4789,0,U,56021,999,15689,.10371E-3,.1198E-4,0
STARLINK-5783,2023-042AN,2026-01-27T16:46:39.565920,15.02534202,.0001248,43.0017,265.8856,267.3561,92.7138,0,U,56022,999,15689,.62239E-4,.637E-5,0
STARLINK-5771,2023-042AP,2026-01-27T16:54:39.319200,15.02537491,.0001006,43.0027,265.9261,263.9515,96.1212,0,U,56023,999,15689,.87539E-4,.979E-5,0
STARLINK-5772,2023-042AQ,2026-01-27T16:32:16.552608,15.02538585,.0001067,43.0022,265.8097,280.8615,79.2108,0,U,56024,999,15689,.2495E-4,.134E-5,0
STARLINK-5766,2023-042AR,2026-01-27T15:58:53.111136,15.02535634,.0001144,43.0027,266.4887,274.8521,85.2190,0,U,56025,999,15688,.45548E-4,.412E-5,0
STARLINK-5770,2023-042AS,2026-01-27T16:45:05.375232,15.02533166,.0001775,43.0028,265.8799,258.6877,101.3766,0,U,56026,999,15689,.36236E-3,.4694E-4,0
STARLINK-5777,2023-042AT,2026-01-27T16:49:52.955040,15.02520140,.0001384,43.0032,265.9033,265.9546,94.1138,0,U,56027,999,15689,-.1147E-3,-.1752E-4,0
STARLINK-5779,2023-042AU,2026-01-27T16:25:53.010048,15.02536869,.0001422,43.0041,265.7793,268.1471,91.9209,0,U,56028,999,15689,.11057E-3,.129E-4,0
STARLINK-5774,2023-042AV,2026-01-27T16:40:16.033728,15.02538818,.0001137,43.0054,265.8551,275.0552,85.0161,0,U,56029,999,15689,-.25907E-4,-.554E-5,0
STARLINK-5781,2023-042AW,2026-01-27T16:21:05.346432,15.02535543,.0001143,43.0032,265.7513,254.8966,105.1750,0,U,56030,999,15689,.11983E-3,.1415E-4,0
STARLINK-5785,2023-042AX,2026-01-27T16:30:41.209344,15.02532093,.00013,43.0025,265.8011,260.1180,99.9515,0,U,56031,999,15689,-.80526E-5,-.312E-5,0
STARLINK-5786,2023-042AY,2026-01-27T16:08:18.403008,15.02540034,.00016,43.0021,265.6792,224.1757,135.8958,0,U,56032,999,15689,-.46368E-4,-.83E-5,0
STARLINK-5782,2023-042BA,2026-01-27T16:06:42.843744,15.02534129,.0001525,43.0043,265.6751,278.3892,81.6778,0,U,56034,999,15689,.11679E-3,.1374E-4,0
STARLINK-5792,2023-042BB,2026-01-27T16:17:52.646784,15.02566818,.0001223,43.0026,265.7342,273.2296,86.8406,0,U,56035,999,15689,.10869E-2,.14521E-3,0
STARLINK-5790,2023-042BC,2026-01-27T16:11:29.898240,15.02535655,.0001367,43.0049,265.6978,262.7421,97.3266,0,U,56036,999,15689,.72363E-4,.774E-5,0
STARLINK-5758,2023-042BD,2026-01-27T15:06:29.015136,15.02544855,.0001183,43.0025,253.1668,270.6484,89.4222,0,U,56037,999,15703,.81731E-4,.901E-5,0
STARLINK-5793,2023-042BE,2026-01-27T16:03:33.008256,15.02542167,.0001611,43.0019,265.6567,188.4283,171.6532,0,U,56038,999,15689,-.57287E-3,-.7935E-4,0
STARLINK-5795,2023-042BF,2026-01-27T15:00:06.472224,15.02536033,.0001313,43.0031,253.1308,262.7785,97.2908,0,U,56039,999,15703,-.15867E-4,-.418E-5,0
STARLINK-5798,2023-042BG,2026-01-27T14:56:54.486240,15.02535618,.0001451,43.0037,253.1110,270.6553,89.4123,0,U,56040,999,15703,.5833E-4,.584E-5,0
STARLINK-5800,2023-042BH,2026-01-27T16:29:26.425824,15.02534395,.0001293,43.0033,252.7361,266.7919,93.2775,0,U,56041,999,15704,.53491E-4,.519E-5,0
STARLINK-6109,2023-046B,2026-01-27T16:51:06.965280,15.02532459,.0000956,43.0045,21.9019,266.8167,93.2566,0,U,56094,999,15589,.17326E-4,.3E-6,0
STARLINK-6090,2023-046C,2026-01-27T17:00:42.030720,15.02542088,.0001292,43.0048,21.9533,264.5804,95.4891,0,U,56095,999,15589,.12101E-3,.1432E-4,0
STARLINK-6089,2023-046D,2026-01-27T00:50:37.978656,15.02539341,.0001835,43.0025,25.4987,264.7934,95.2699,0,U,56096,999,15579,.20734156E-3,.2598E-4,0
STARLINK-6077,2023-046E,2026-01-27T19:59:15.190944,15.02534459,.0001344,43.0042,329.1099,273.3371,86.7318,0,U,56097,999,15651,-.74296E-5,-.304E-5,0
STARLINK-6088,2023-046F,2026-01-27T00:58:36.866208,15.02549634,.0001704,43.0058,25.5418,263.5301,96.5347,0,U,56098,999,15579,-.34717042E-3,-.4892E-4,0
STARLINK-6076,2023-046H,2026-01-27T16:33:31.935744,15.02541672,.0001413,43.0058,21.8131,267.5245,92.5435,0,U,56100,999,15589,.32532E-3,.4194E-4,0
STARLINK-6095,2023-046J,2026-01-27T16:31:56.511264,15.02537085,.0001001,43.0054,21.8062,273.3217,86.7511,0,U,56101,999,15589,.51059E-4,.486E-5,0
STARLINK-6075,2023-046K,2026-01-27T06:49:34.336416,15.02536191,.0001967,43.0057,23.9268,276.2583,83.8035,0,U,56102,999,15583,.35858E-4,.281E-5,0
STARLINK-6096,2023-046L,2026-01-27T06:52:45.966432,15.02540286,.0001401,43.0056,23.9463,258.1079,101.9607,0,U,56103,999,15583,.76484E-4,.83E-5,0
STARLINK-6062,2023-046M,2026-01-27T16:28:44.109696,15.02550323,.0001063,43.0047,21.7856,266.1541,93.9180,0,U,56104,999,15589,.19321E-3,.2408E-4,0
STARLINK-6066,2023-046N,2026-01-26T00:16:21.620640,15.02538777,.00015799,43.0033,30.7139,270.8457,89.2205,0,U,56105,999,15564,.89087519E-4,.1E-4,0
STARLINK-6030,2023-046Q,2026-01-27T00:04:17.324256,15.02536978,.00010337,43.0055,25.2543,275.2249,84.8476,0,U,56107,999,15579,-.35205486E-4,-.679E-5,0
STARLINK-6081,2023-046R,2026-01-27T00:25:03.810144,15.02536860,.00008133,43.0051,25.3639,266.5257,93.5493,0,U,56108,999,15579,.14635413E-4,-.6E-7,0
STARLINK-6083,2023-046S,2026-01-26T06:36:03.953664,15.02537759,.0001981,43.0018,29.2527,270.3469,89.7146,0,U,56109,999,15568,.7185E-5,-.107E-5,0
STARLINK-6082,2023-046T,2026-01-27T06:39:58.733568,15.02550336,.0000641,43.0034,23.8787,261.4234,98.6535,0,U,56110,999,15583,-.22441E-3,-.3235E-4,0
STARLINK-6084,2023-046U,2026-01-26T23:48:17.898912,15.02539603,.00008285,43.0039,25.1676,257.3355,102.7395,0,U,56111,999,15579,.41105431E-4,.352E-5,0
STARLINK-6080,2023-046V,2026-01-27T15:53:34.147392,15.02541398,.0000974,43.0046,21.5994,260.9929,99.0803,0,U,56112,999,15589,.58573E-4,.588E-5,0
STARLINK-6113,2023-046W,2026-01-26T23:41:54.602592,15.02533878,.00013635,43.0080,25.1398,270.0212,90.0474,0,U,56113,999,15579,.21293725E-4,.84E-6,0
STARLINK-6101,2023-046Y,2026-01-27T05:58:25.366944,15.02536457,.0001335,43.0052,23.6589,283.7666,76.3027,0,U,56115,999,15583,-.71249E-4,-.1166E-4,0
STARLINK-6114,2023-046Z,2026-01-27T15:48:46.216800,15.02553406,.0002551,43.0044,21.5767,281.5072,78.5484,0,U,56116,999,15589,.61634E-3,.8136E-4,0
STARLINK-6107,2023-046AA,2026-01-25T01:02:22.230240,15.02543791,.00013313,43.0054,23.3780,247.2476,112.8226,0,U,56117,999,15564,.14748378E-3,.179E-4,0
STARLINK-6091,2023-046AC,2026-01-27T15:30:08.740800,15.02524718,.0000878,43.0049,9.3605,265.2071,94.8671,0,U,56119,999,15603,.3084E-3,.3964E-4,0
STARLINK-6079,2023-046AD,2026-01-27T06:06:57.362976,15.02573535,.000059,43.0040,11.5903,79.4256,280.6653,0,U,56120,999,15597,-.64101E-3,-.886E-4,0
STARLINK-6092,2023-046AE,2026-01-27T06:00:34.686144,15.02536064,.0001811,43.0082,11.5551,269.5861,90.4774,0,U,56121,999,15597,.46624E-4,.426E-5,0
STARLINK-6094,2023-046AF,2026-01-27T01:19:13.512864,15.02539846,.00018993,43.0061,24.7820,267.0918,92.9707,0,U,56122,999,15580,.13355441E-3,.1601E-4,0
STARLINK-6115,2023-046AH,2026-01-26T23:20:04.909920,15.02536184,.00009574,43.0051,12.9083,284.7921,75.2815,0,U,56123,999,15593,.57240216E-4,.57E-5,0
STARLINK-6126,2023-046AJ,2026-01-27T06:02:10.487328,15.02532612,.0002409,43.0120,11.5643,275.4426,84.6142,0,U,56124,999,15597,.3761E-4,.304E-5,0
STARLINK-6119,2023-046AK,2026-01-27T05:47:47.620896,15.02532889,.0001325,43.0093,11.4905,276.3981,83.6711,0,U,56125,999,15597,.16295E-4,.16E-6,0
STARLINK-6124,2023-046AL,2026-01-27T05:38:12.098400,15.02531408,.000114,43.0047,11.4320,258.1928,101.8786,0,U,56126,999,15597,-.69051E-5,-.297E-5,0
STARLINK-6104,2023-046AM,2026-01-27T05:27:00.722016,15.02530955,.0001082,43.0064,11.3766,269.7457,90.3262,0,U,56127,999,15597,.33685E-4,.251E-5,0
STARLINK-6122,2023-046AN,2026-01-27T05:50:59.135136,15.02536407,.000102,43.0044,11.4995,278.3435,81.7291,0,U,56128,999,15597,-.50119E-4,-.881E-5,0
STARLINK-6121,2023-046AP,2026-01-26T19:58:56.538912,15.02530156,.0001364,43.0028,321.6818,267.5562,92.5124,0,U,56129,999,15651,.17935699E-4,.39E-6,0
STARLINK-6117,2023-046AQ,2026-01-27T05:33:24.445152,15.02531699,.0001226,43.0058,11.4110,262.4815,97.5888,0,U,56130,999,15597,.17139E-4,.28E-6,0
STARLINK-6120,2023-046AR,2026-01-27T05:12:37.110816,15.02536112,.000092,43.0073,11.3008,261.6520,98.4218,0,U,56131,999,15597,.15286E-3,.1862E-4,0
STARLINK-6071,2023-046AS,2026-01-27T05:28:36.162048,15.02539161,.0000823,43.0007,11.3809,244.3433,115.7324,0,U,56132,999,15597,-.14981E-4,-.406E-5,0
STARLINK-5566,2023-046AT,2026-01-27T00:11:02.575680,15.02557614,.00014087,43.0049,12.3039,272.2502,87.8179,0,U,56133,999,15594,-.30300802E-3,-.4297E-4,0
STARLINK-5564,2023-046AU,2026-01-27T05:23:49.046208,15.02534096,.0001086,43.0045,11.3588,266.2192,93.8526,0,U,56134,999,15597,.12309E-4,-.37E-6,0
